Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#104 - >CMY-84_class_C	non-specific	179620	2	207	3.43261e-06	48.633	PRK03642	PRK03642	C	cl21491
Q#104 - >CMY-84_class_C	non-specific	171868	46	255	0.000117451	44.0767	PRK13128	PRK13128	C	cl31632
Q#104 - >CMY-84_class_C	superfamily	171868	46	255	0.000117451	44.0767	cl31632	PRK13128 superfamily	C	 - 
Q#105 - >CMY-87_class_C	specific	236894	1	381	0	636.549	PRK11289	ampC	 - 	cl21491
Q#105 - >CMY-87_class_C	superfamily	451269	1	381	0	636.549	cl21491	Transpeptidase superfamily	 - 	 - 
Q#105 - >CMY-87_class_C	specific	395092	32	381	6.73929e-99	296.722	pfam00144	Beta-lactamase	 - 	cl21491
Q#105 - >CMY-87_class_C	specific	224594	2	377	7.03068e-63	206.385	COG1680	AmpC	 - 	cl43486
Q#105 - >CMY-87_class_C	superfamily	224594	2	377	7.03068e-63	206.385	cl43486	AmpC superfamily	 - 	 - 
Q#105 - >CMY-87_class_C	non-specific	236732	1	363	8.37746e-29	115.13	PRK10662	PRK10662	 - 	cl21491
Q#105 - >CMY-87_class_C	non-specific	179620	2	362	1.01335e-06	50.1738	PRK03642	PRK03642	 - 	cl21491
Q#105 - >CMY-87_class_C	non-specific	171868	46	255	6.00437e-06	47.9287	PRK13128	PRK13128	C	cl31632
Q#105 - >CMY-87_class_C	superfamily	171868	46	255	6.00437e-06	47.9287	cl31632	PRK13128 superfamily	C	 - 
Q#106 - >CMY-94_class_C	specific	236894	1	381	0	633.082	PRK11289	ampC	 - 	cl21491
Q#106 - >CMY-94_class_C	superfamily	451269	1	381	0	633.082	cl21491	Transpeptidase superfamily	 - 	 - 
Q#106 - >CMY-94_class_C	specific	395092	32	381	6.31414e-99	296.722	pfam00144	Beta-lactamase	 - 	cl21491
Q#106 - >CMY-94_class_C	specific	224594	2	377	6.45334e-62	203.688	COG1680	AmpC	 - 	cl43486
Q#106 - >CMY-94_class_C	superfamily	224594	2	377	6.45334e-62	203.688	cl43486	AmpC superfamily	 - 	 - 
Q#106 - >CMY-94_class_C	non-specific	236732	1	363	3.85965e-31	121.678	PRK10662	PRK10662	 - 	cl21491
Q#106 - >CMY-94_class_C	non-specific	171868	46	277	3.80189e-06	48.6991	PRK13128	PRK13128	C	cl31632
Q#106 - >CMY-94_class_C	superfamily	171868	46	277	3.80189e-06	48.6991	cl31632	PRK13128 superfamily	C	 - 
Q#106 - >CMY-94_class_C	non-specific	179620	2	368	4.79714e-05	45.1662	PRK03642	PRK03642	 - 	cl21491
Q#107 - >CMY-95_class_C	specific	236894	1	381	0	628.845	PRK11289	ampC	 - 	cl21491
Q#107 - >CMY-95_class_C	superfamily	451269	1	381	0	628.845	cl21491	Transpeptidase superfamily	 - 	 - 
Q#107 - >CMY-95_class_C	specific	395092	32	381	1.09864e-98	296.337	pfam00144	Beta-lactamase	 - 	cl21491
Q#107 - >CMY-95_class_C	specific	224594	2	377	9.6738e-62	203.303	COG1680	AmpC	 - 	cl43486
Q#107 - >CMY-95_class_C	superfamily	224594	2	377	9.6738e-62	203.303	cl43486	AmpC superfamily	 - 	 - 
Q#107 - >CMY-95_class_C	non-specific	236732	1	363	1.32174e-31	122.834	PRK10662	PRK10662	 - 	cl21491
Q#107 - >CMY-95_class_C	non-specific	171868	46	277	4.11488e-06	48.6991	PRK13128	PRK13128	C	cl31632
Q#107 - >CMY-95_class_C	superfamily	171868	46	277	4.11488e-06	48.6991	cl31632	PRK13128 superfamily	C	 - 
Q#107 - >CMY-95_class_C	non-specific	179620	2	368	5.8226e-05	44.781	PRK03642	PRK03642	 - 	cl21491
Q#108 - >CMY-104_class_C	specific	236894	1	381	0	635.008	PRK11289	ampC	 - 	cl21491
Q#108 - >CMY-104_class_C	superfamily	451269	1	381	0	635.008	cl21491	Transpeptidase superfamily	 - 	 - 
Q#108 - >CMY-104_class_C	specific	395092	32	381	2.45389e-98	295.181	pfam00144	Beta-lactamase	 - 	cl21491
Q#108 - >CMY-104_class_C	specific	224594	2	377	6.66293e-62	203.688	COG1680	AmpC	 - 	cl43486
Q#108 - >CMY-104_class_C	superfamily	224594	2	377	6.66293e-62	203.688	cl43486	AmpC superfamily	 - 	 - 
Q#108 - >CMY-104_class_C	non-specific	236732	1	363	5.48216e-28	112.819	PRK10662	PRK10662	 - 	cl21491
Q#108 - >CMY-104_class_C	non-specific	171868	46	277	6.38523e-06	47.9287	PRK13128	PRK13128	C	cl31632
Q#108 - >CMY-104_class_C	superfamily	171868	46	277	6.38523e-06	47.9287	cl31632	PRK13128 superfamily	C	 - 
Q#108 - >CMY-104_class_C	non-specific	179620	2	207	3.08815e-05	45.5514	PRK03642	PRK03642	C	cl21491
Q#109 - >DHA-1_class_C	specific	236894	1	379	0	572.606	PRK11289	ampC	 - 	cl21491
Q#109 - >DHA-1_class_C	superfamily	451269	1	379	0	572.606	cl21491	Transpeptidase superfamily	 - 	 - 
Q#109 - >DHA-1_class_C	specific	395092	31	379	2.95017e-90	274.38	pfam00144	Beta-lactamase	 - 	cl21491
Q#109 - >DHA-1_class_C	specific	224594	1	377	6.0687e-55	185.584	COG1680	AmpC	 - 	cl43486
Q#109 - >DHA-1_class_C	superfamily	224594	1	377	6.0687e-55	185.584	cl43486	AmpC superfamily	 - 	 - 
Q#109 - >DHA-1_class_C	non-specific	236732	1	360	1.28588e-34	130.923	PRK10662	PRK10662	 - 	cl21491
Q#109 - >DHA-1_class_C	non-specific	171868	45	252	6.29813e-08	54.0919	PRK13128	PRK13128	C	cl31632
Q#109 - >DHA-1_class_C	superfamily	171868	45	252	6.29813e-08	54.0919	cl31632	PRK13128 superfamily	C	 - 
Q#109 - >DHA-1_class_C	non-specific	179620	8	206	0.000413963	42.0846	PRK03642	PRK03642	C	cl21491
Q#110 - >DHA-2_class_C	specific	236894	1	379	0	572.221	PRK11289	ampC	 - 	cl21491
Q#110 - >DHA-2_class_C	superfamily	451269	1	379	0	572.221	cl21491	Transpeptidase superfamily	 - 	 - 
Q#110 - >DHA-2_class_C	specific	395092	31	379	1.42707e-90	275.536	pfam00144	Beta-lactamase	 - 	cl21491
Q#110 - >DHA-2_class_C	specific	224594	1	377	1.76735e-54	184.428	COG1680	AmpC	 - 	cl43486
Q#110 - >DHA-2_class_C	superfamily	224594	1	377	1.76735e-54	184.428	cl43486	AmpC superfamily	 - 	 - 
Q#110 - >DHA-2_class_C	non-specific	236732	1	360	4.2476e-34	129.767	PRK10662	PRK10662	 - 	cl21491
Q#110 - >DHA-2_class_C	non-specific	171868	45	252	1.3872e-08	56.4031	PRK13128	PRK13128	C	cl31632
Q#110 - >DHA-2_class_C	superfamily	171868	45	252	1.3872e-08	56.4031	cl31632	PRK13128 superfamily	C	 - 
Q#110 - >DHA-2_class_C	non-specific	179620	8	206	0.000779198	41.3142	PRK03642	PRK03642	C	cl21491
Q#111 - >DHA-3_class_C	specific	236894	1	379	0	570.295	PRK11289	ampC	 - 	cl21491
Q#111 - >DHA-3_class_C	superfamily	451269	1	379	0	570.295	cl21491	Transpeptidase superfamily	 - 	 - 
Q#111 - >DHA-3_class_C	specific	395092	31	379	2.14379e-89	272.454	pfam00144	Beta-lactamase	 - 	cl21491
Q#111 - >DHA-3_class_C	specific	224594	1	377	5.1231e-55	185.584	COG1680	AmpC	 - 	cl43486
Q#111 - >DHA-3_class_C	superfamily	224594	1	377	5.1231e-55	185.584	cl43486	AmpC superfamily	 - 	 - 
Q#111 - >DHA-3_class_C	non-specific	236732	1	360	1.87797e-35	133.234	PRK10662	PRK10662	 - 	cl21491
Q#111 - >DHA-3_class_C	non-specific	171868	45	261	1.73096e-08	56.0179	PRK13128	PRK13128	C	cl31632
Q#111 - >DHA-3_class_C	superfamily	171868	45	261	1.73096e-08	56.0179	cl31632	PRK13128 superfamily	C	 - 
Q#111 - >DHA-3_class_C	non-specific	179620	8	206	0.000410341	42.0846	PRK03642	PRK03642	C	cl21491
Q#112 - >DHA-5_class_C	specific	236894	1	379	0	572.221	PRK11289	ampC	 - 	cl21491
Q#112 - >DHA-5_class_C	superfamily	451269	1	379	0	572.221	cl21491	Transpeptidase superfamily	 - 	 - 
Q#112 - >DHA-5_class_C	specific	395092	31	379	3.08089e-90	274.38	pfam00144	Beta-lactamase	 - 	cl21491
Q#112 - >DHA-5_class_C	specific	224594	1	377	1.5899e-54	184.428	COG1680	AmpC	 - 	cl43486
Q#112 - >DHA-5_class_C	superfamily	224594	1	377	1.5899e-54	184.428	cl43486	AmpC superfamily	 - 	 - 
Q#112 - >DHA-5_class_C	non-specific	236732	1	360	5.26262e-34	129.382	PRK10662	PRK10662	 - 	cl21491
Q#112 - >DHA-5_class_C	non-specific	171868	45	252	3.02309e-08	55.2475	PRK13128	PRK13128	C	cl31632
Q#112 - >DHA-5_class_C	superfamily	171868	45	252	3.02309e-08	55.2475	cl31632	PRK13128 superfamily	C	 - 
Q#112 - >DHA-5_class_C	non-specific	179620	8	206	0.000262096	42.855	PRK03642	PRK03642	C	cl21491
Q#113 - >DHA-6_class_C	specific	236894	1	379	0	575.688	PRK11289	ampC	 - 	cl21491
Q#113 - >DHA-6_class_C	superfamily	451269	1	379	0	575.688	cl21491	Transpeptidase superfamily	 - 	 - 
Q#113 - >DHA-6_class_C	specific	395092	31	379	9.69975e-92	278.232	pfam00144	Beta-lactamase	 - 	cl21491
Q#113 - >DHA-6_class_C	specific	224594	1	377	6.22466e-56	187.895	COG1680	AmpC	 - 	cl43486
Q#113 - >DHA-6_class_C	superfamily	224594	1	377	6.22466e-56	187.895	cl43486	AmpC superfamily	 - 	 - 
Q#113 - >DHA-6_class_C	non-specific	236732	1	360	7.46467e-36	134.39	PRK10662	PRK10662	 - 	cl21491
Q#113 - >DHA-6_class_C	non-specific	171868	45	252	5.76532e-08	54.4771	PRK13128	PRK13128	C	cl31632
Q#113 - >DHA-6_class_C	superfamily	171868	45	252	5.76532e-08	54.4771	cl31632	PRK13128 superfamily	C	 - 
Q#113 - >DHA-6_class_C	non-specific	179620	8	206	0.000436374	42.0846	PRK03642	PRK03642	C	cl21491
Q#114 - >DHA-7_class_C	specific	236894	1	379	0	567.599	PRK11289	ampC	 - 	cl21491
Q#114 - >DHA-7_class_C	superfamily	451269	1	379	0	567.599	cl21491	Transpeptidase superfamily	 - 	 - 
Q#114 - >DHA-7_class_C	specific	395092	31	379	3.89057e-89	271.684	pfam00144	Beta-lactamase	 - 	cl21491
Q#114 - >DHA-7_class_C	specific	224594	1	377	1.60682e-54	184.428	COG1680	AmpC	 - 	cl43486
Q#114 - >DHA-7_class_C	superfamily	224594	1	377	1.60682e-54	184.428	cl43486	AmpC superfamily	 - 	 - 
Q#114 - >DHA-7_class_C	non-specific	236732	1	360	6.12672e-33	126.686	PRK10662	PRK10662	 - 	cl21491
Q#114 - >DHA-7_class_C	non-specific	171868	45	252	6.46736e-08	54.0919	PRK13128	PRK13128	C	cl31632
Q#114 - >DHA-7_class_C	superfamily	171868	45	252	6.46736e-08	54.0919	cl31632	PRK13128 superfamily	C	 - 
Q#114 - >DHA-7_class_C	non-specific	179620	8	206	0.000413963	42.0846	PRK03642	PRK03642	C	cl21491
Q#115 - >FOX-1_class_C	specific	236894	26	381	0	600.726	PRK11289	ampC	 - 	cl21491
Q#115 - >FOX-1_class_C	superfamily	451269	26	381	0	600.726	cl21491	Transpeptidase superfamily	 - 	 - 
Q#115 - >FOX-1_class_C	specific	395092	33	381	4.93301e-87	266.291	pfam00144	Beta-lactamase	 - 	cl21491
Q#115 - >FOX-1_class_C	specific	224594	27	379	3.98287e-53	180.962	COG1680	AmpC	 - 	cl43486
Q#115 - >FOX-1_class_C	superfamily	224594	27	379	3.98287e-53	180.962	cl43486	AmpC superfamily	 - 	 - 
Q#115 - >FOX-1_class_C	non-specific	236732	1	362	7.67103e-17	81.2323	PRK10662	PRK10662	 - 	cl21491
Q#115 - >FOX-1_class_C	non-specific	171868	27	228	2.00058e-07	52.5511	PRK13128	PRK13128	C	cl31632
Q#115 - >FOX-1_class_C	superfamily	171868	27	228	2.00058e-07	52.5511	cl31632	PRK13128 superfamily	C	 - 
Q#115 - >FOX-1_class_C	non-specific	179620	32	208	6.66015e-07	50.9442	PRK03642	PRK03642	C	cl21491
Q#116 - >FOX-2_class_C	specific	236894	23	381	0	609.97	PRK11289	ampC	 - 	cl21491
Q#116 - >FOX-2_class_C	superfamily	451269	23	381	0	609.97	cl21491	Transpeptidase superfamily	 - 	 - 
Q#116 - >FOX-2_class_C	specific	395092	33	381	2.02999e-87	267.447	pfam00144	Beta-lactamase	 - 	cl21491
Q#116 - >FOX-2_class_C	specific	224594	27	379	7.74392e-54	182.502	COG1680	AmpC	 - 	cl43486
Q#116 - >FOX-2_class_C	superfamily	224594	27	379	7.74392e-54	182.502	cl43486	AmpC superfamily	 - 	 - 
Q#116 - >FOX-2_class_C	non-specific	236732	29	362	4.61441e-15	75.8395	PRK10662	PRK10662	 - 	cl21491
Q#116 - >FOX-2_class_C	non-specific	171868	27	228	1.91426e-07	52.9363	PRK13128	PRK13128	C	cl31632
Q#116 - >FOX-2_class_C	superfamily	171868	27	228	1.91426e-07	52.9363	cl31632	PRK13128 superfamily	C	 - 
Q#116 - >FOX-2_class_C	non-specific	179620	32	208	1.43799e-06	49.7886	PRK03642	PRK03642	C	cl21491
Q#117 - >FOX-3_class_C	specific	236894	23	381	0	598.8	PRK11289	ampC	 - 	cl21491
Q#117 - >FOX-3_class_C	superfamily	451269	23	381	0	598.8	cl21491	Transpeptidase superfamily	 - 	 - 
Q#117 - >FOX-3_class_C	specific	395092	33	381	1.1766e-85	262.824	pfam00144	Beta-lactamase	 - 	cl21491
Q#117 - >FOX-3_class_C	specific	224594	27	379	5.18628e-53	180.576	COG1680	AmpC	 - 	cl43486
Q#117 - >FOX-3_class_C	superfamily	224594	27	379	5.18628e-53	180.576	cl43486	AmpC superfamily	 - 	 - 
Q#117 - >FOX-3_class_C	non-specific	236732	1	362	2.44662e-14	73.5283	PRK10662	PRK10662	 - 	cl21491
Q#117 - >FOX-3_class_C	non-specific	179620	33	208	5.48155e-07	51.3294	PRK03642	PRK03642	C	cl21491
Q#118 - >FOX-4_class_C	specific	236894	23	381	0	605.348	PRK11289	ampC	 - 	cl21491
Q#118 - >FOX-4_class_C	superfamily	451269	23	381	0	605.348	cl21491	Transpeptidase superfamily	 - 	 - 
Q#118 - >FOX-4_class_C	specific	395092	33	381	2.4403e-87	267.061	pfam00144	Beta-lactamase	 - 	cl21491
Q#118 - >FOX-4_class_C	specific	224594	27	379	2.13569e-53	181.347	COG1680	AmpC	 - 	cl43486
Q#118 - >FOX-4_class_C	superfamily	224594	27	379	2.13569e-53	181.347	cl43486	AmpC superfamily	 - 	 - 
Q#118 - >FOX-4_class_C	non-specific	236732	29	362	2.37199e-16	79.6915	PRK10662	PRK10662	 - 	cl21491
Q#118 - >FOX-4_class_C	non-specific	179620	33	208	6.41368e-08	54.0258	PRK03642	PRK03642	C	cl21491
Q#118 - >FOX-4_class_C	non-specific	171868	31	228	5.27588e-07	51.3955	PRK13128	PRK13128	C	cl31632
Q#118 - >FOX-4_class_C	superfamily	171868	31	228	5.27588e-07	51.3955	cl31632	PRK13128 superfamily	C	 - 
Q#119 - >FOX-5_class_C	specific	236894	23	381	0	601.111	PRK11289	ampC	 - 	cl21491
Q#119 - >FOX-5_class_C	superfamily	451269	23	381	0	601.111	cl21491	Transpeptidase superfamily	 - 	 - 
Q#119 - >FOX-5_class_C	non-specific	236894	23	381	0	601.111	PRK11289	ampC	 - 	cl21491
Q#119 - >FOX-5_class_C	specific	395092	33	381	2.98429e-85	262.054	pfam00144	Beta-lactamase	 - 	cl21491
Q#119 - >FOX-5_class_C	non-specific	395092	33	381	2.98429e-85	262.054	pfam00144	Beta-lactamase	 - 	cl21491
Q#119 - >FOX-5_class_C	specific	224594	27	379	6.74966e-54	182.888	COG1680	AmpC	 - 	cl43486
Q#119 - >FOX-5_class_C	superfamily	224594	27	379	6.74966e-54	182.888	cl43486	AmpC superfamily	 - 	 - 
Q#119 - >FOX-5_class_C	non-specific	224594	27	379	6.74966e-54	182.888	COG1680	AmpC	 - 	cl43486
Q#119 - >FOX-5_class_C	non-specific	236732	1	362	4.01728e-15	75.8395	PRK10662	PRK10662	 - 	cl21491
Q#119 - >FOX-5_class_C	non-specific	236732	1	362	4.01728e-15	75.8395	PRK10662	PRK10662	 - 	cl21491
Q#119 - >FOX-5_class_C	non-specific	179620	32	208	6.3008e-08	54.0258	PRK03642	PRK03642	C	cl21491
Q#119 - >FOX-5_class_C	non-specific	179620	32	208	6.3008e-08	54.0258	PRK03642	PRK03642	C	cl21491
Q#119 - >FOX-5_class_C	non-specific	171868	27	228	2.14685e-07	52.5511	PRK13128	PRK13128	C	cl31632
Q#119 - >FOX-5_class_C	superfamily	171868	27	228	2.14685e-07	52.5511	cl31632	PRK13128 superfamily	C	 - 
Q#119 - >FOX-5_class_C	non-specific	171868	27	228	2.14685e-07	52.5511	PRK13128	PRK13128	C	cl31632
Q#120 - >FOX-6_class_C	specific	236894	23	381	0	601.111	PRK11289	ampC	 - 	cl21491
Q#120 - >FOX-6_class_C	superfamily	451269	23	381	0	601.111	cl21491	Transpeptidase superfamily	 - 	 - 
Q#120 - >FOX-6_class_C	non-specific	236894	23	381	0	601.111	PRK11289	ampC	 - 	cl21491
Q#120 - >FOX-6_class_C	specific	395092	33	381	2.98429e-85	262.054	pfam00144	Beta-lactamase	 - 	cl21491
Q#120 - >FOX-6_class_C	non-specific	395092	33	381	2.98429e-85	262.054	pfam00144	Beta-lactamase	 - 	cl21491
Q#120 - >FOX-6_class_C	specific	224594	27	379	6.74966e-54	182.888	COG1680	AmpC	 - 	cl43486
Q#120 - >FOX-6_class_C	superfamily	224594	27	379	6.74966e-54	182.888	cl43486	AmpC superfamily	 - 	 - 
Q#120 - >FOX-6_class_C	non-specific	224594	27	379	6.74966e-54	182.888	COG1680	AmpC	 - 	cl43486
Q#120 - >FOX-6_class_C	non-specific	236732	1	362	4.01728e-15	75.8395	PRK10662	PRK10662	 - 	cl21491
Q#120 - >FOX-6_class_C	non-specific	236732	1	362	4.01728e-15	75.8395	PRK10662	PRK10662	 - 	cl21491
Q#120 - >FOX-6_class_C	non-specific	179620	32	208	6.3008e-08	54.0258	PRK03642	PRK03642	C	cl21491
Q#120 - >FOX-6_class_C	non-specific	179620	32	208	6.3008e-08	54.0258	PRK03642	PRK03642	C	cl21491
Q#120 - >FOX-6_class_C	non-specific	171868	27	228	2.14685e-07	52.5511	PRK13128	PRK13128	C	cl31632
Q#120 - >FOX-6_class_C	superfamily	171868	27	228	2.14685e-07	52.5511	cl31632	PRK13128 superfamily	C	 - 
Q#120 - >FOX-6_class_C	non-specific	171868	27	228	2.14685e-07	52.5511	PRK13128	PRK13128	C	cl31632
Q#121 - >FOX-7_class_C	specific	236894	26	381	0	600.726	PRK11289	ampC	 - 	cl21491
Q#121 - >FOX-7_class_C	superfamily	451269	26	381	0	600.726	cl21491	Transpeptidase superfamily	 - 	 - 
Q#121 - >FOX-7_class_C	specific	395092	33	381	7.12836e-87	265.906	pfam00144	Beta-lactamase	 - 	cl21491
Q#121 - >FOX-7_class_C	specific	224594	27	379	2.09103e-53	181.732	COG1680	AmpC	 - 	cl43486
Q#121 - >FOX-7_class_C	superfamily	224594	27	379	2.09103e-53	181.732	cl43486	AmpC superfamily	 - 	 - 
Q#121 - >FOX-7_class_C	non-specific	236732	1	362	3.0093e-17	82.3879	PRK10662	PRK10662	 - 	cl21491
Q#121 - >FOX-7_class_C	non-specific	171868	27	228	2.58365e-07	52.1659	PRK13128	PRK13128	C	cl31632
Q#121 - >FOX-7_class_C	superfamily	171868	27	228	2.58365e-07	52.1659	cl31632	PRK13128 superfamily	C	 - 
Q#121 - >FOX-7_class_C	non-specific	179620	32	208	6.90017e-07	50.9442	PRK03642	PRK03642	C	cl21491
Q#122 - >FOX-8_class_C	specific	236894	23	381	0	599.57	PRK11289	ampC	 - 	cl21491
Q#122 - >FOX-8_class_C	superfamily	451269	23	381	0	599.57	cl21491	Transpeptidase superfamily	 - 	 - 
Q#122 - >FOX-8_class_C	specific	395092	33	381	1.55897e-85	262.439	pfam00144	Beta-lactamase	 - 	cl21491
Q#122 - >FOX-8_class_C	specific	224594	27	379	5.70335e-53	180.576	COG1680	AmpC	 - 	cl43486
Q#122 - >FOX-8_class_C	superfamily	224594	27	379	5.70335e-53	180.576	cl43486	AmpC superfamily	 - 	 - 
Q#122 - >FOX-8_class_C	non-specific	236732	1	362	2.53828e-14	73.5283	PRK10662	PRK10662	 - 	cl21491
Q#122 - >FOX-8_class_C	non-specific	179620	33	208	5.48155e-07	51.3294	PRK03642	PRK03642	C	cl21491
Q#123 - >FOX-9_class_C	specific	236894	23	381	0	592.636	PRK11289	ampC	 - 	cl21491
Q#123 - >FOX-9_class_C	superfamily	451269	23	381	0	592.636	cl21491	Transpeptidase superfamily	 - 	 - 
Q#123 - >FOX-9_class_C	specific	395092	33	381	1.71334e-86	265.135	pfam00144	Beta-lactamase	 - 	cl21491
Q#123 - >FOX-9_class_C	specific	224594	27	379	1.47549e-53	182.117	COG1680	AmpC	 - 	cl43486
Q#123 - >FOX-9_class_C	superfamily	224594	27	379	1.47549e-53	182.117	cl43486	AmpC superfamily	 - 	 - 
Q#123 - >FOX-9_class_C	non-specific	236732	1	362	5.80155e-14	72.3727	PRK10662	PRK10662	 - 	cl21491
Q#123 - >FOX-9_class_C	non-specific	171868	44	224	9.6171e-08	53.7067	PRK13128	PRK13128	C	cl31632
Q#123 - >FOX-9_class_C	superfamily	171868	44	224	9.6171e-08	53.7067	cl31632	PRK13128 superfamily	C	 - 
Q#123 - >FOX-9_class_C	non-specific	179620	33	208	1.89141e-06	49.4034	PRK03642	PRK03642	C	cl21491
Q#124 - >FOX-10_class_C	specific	236894	23	381	0	597.644	PRK11289	ampC	 - 	cl21491
Q#124 - >FOX-10_class_C	superfamily	451269	23	381	0	597.644	cl21491	Transpeptidase superfamily	 - 	 - 
Q#124 - >FOX-10_class_C	specific	395092	33	381	8.43324e-85	260.898	pfam00144	Beta-lactamase	 - 	cl21491
Q#124 - >FOX-10_class_C	specific	224594	27	379	2.20446e-53	181.347	COG1680	AmpC	 - 	cl43486
Q#124 - >FOX-10_class_C	superfamily	224594	27	379	2.20446e-53	181.347	cl43486	AmpC superfamily	 - 	 - 
Q#124 - >FOX-10_class_C	non-specific	236732	1	362	7.32092e-15	75.0691	PRK10662	PRK10662	 - 	cl21491
Q#124 - >FOX-10_class_C	non-specific	179620	32	208	4.45634e-08	54.411	PRK03642	PRK03642	C	cl21491
Q#124 - >FOX-10_class_C	non-specific	171868	27	228	1.11744e-07	53.3215	PRK13128	PRK13128	C	cl31632
Q#124 - >FOX-10_class_C	superfamily	171868	27	228	1.11744e-07	53.3215	cl31632	PRK13128 superfamily	C	 - 
Q#125 - >LAT-1_class_C	specific	236894	1	381	0	629.616	PRK11289	ampC	 - 	cl21491
Q#125 - >LAT-1_class_C	superfamily	451269	1	381	0	629.616	cl21491	Transpeptidase superfamily	 - 	 - 
Q#125 - >LAT-1_class_C	specific	395092	32	381	2.13082e-98	295.566	pfam00144	Beta-lactamase	 - 	cl21491
Q#125 - >LAT-1_class_C	specific	224594	2	377	1.17184e-61	202.918	COG1680	AmpC	 - 	cl43486
Q#125 - >LAT-1_class_C	superfamily	224594	2	377	1.17184e-61	202.918	cl43486	AmpC superfamily	 - 	 - 
Q#125 - >LAT-1_class_C	non-specific	236732	1	363	2.5505e-31	122.063	PRK10662	PRK10662	 - 	cl21491
Q#125 - >LAT-1_class_C	non-specific	171868	46	277	3.82124e-07	51.7807	PRK13128	PRK13128	C	cl31632
Q#125 - >LAT-1_class_C	superfamily	171868	46	277	3.82124e-07	51.7807	cl31632	PRK13128 superfamily	C	 - 
Q#125 - >LAT-1_class_C	non-specific	179620	2	368	3.14305e-05	45.5514	PRK03642	PRK03642	 - 	cl21491
Q#126 - >MIR-1_class_C	specific	236894	1	381	0	627.304	PRK11289	ampC	 - 	cl21491
Q#126 - >MIR-1_class_C	superfamily	451269	1	381	0	627.304	cl21491	Transpeptidase superfamily	 - 	 - 
Q#126 - >MIR-1_class_C	specific	395092	32	381	1.05138e-97	293.64	pfam00144	Beta-lactamase	 - 	cl21491
Q#126 - >MIR-1_class_C	specific	224594	2	379	1.08389e-58	195.214	COG1680	AmpC	 - 	cl43486
Q#126 - >MIR-1_class_C	superfamily	224594	2	379	1.08389e-58	195.214	cl43486	AmpC superfamily	 - 	 - 
Q#126 - >MIR-1_class_C	non-specific	236732	2	363	7.26211e-25	104.344	PRK10662	PRK10662	 - 	cl21491
Q#126 - >MIR-1_class_C	non-specific	171868	23	253	3.74886e-09	57.9439	PRK13128	PRK13128	C	cl31632
Q#126 - >MIR-1_class_C	superfamily	171868	23	253	3.74886e-09	57.9439	cl31632	PRK13128 superfamily	C	 - 
Q#126 - >MIR-1_class_C	non-specific	179620	2	210	6.3693e-06	47.8626	PRK03642	PRK03642	C	cl21491
Q#127 - >MIR-2_class_C	specific	236894	1	381	0	628.46	PRK11289	ampC	 - 	cl21491
Q#127 - >MIR-2_class_C	superfamily	451269	1	381	0	628.46	cl21491	Transpeptidase superfamily	 - 	 - 
Q#127 - >MIR-2_class_C	specific	395092	32	381	1.21076e-97	293.64	pfam00144	Beta-lactamase	 - 	cl21491
Q#127 - >MIR-2_class_C	specific	224594	2	379	2.29684e-59	197.14	COG1680	AmpC	 - 	cl43486
Q#127 - >MIR-2_class_C	superfamily	224594	2	379	2.29684e-59	197.14	cl43486	AmpC superfamily	 - 	 - 
Q#127 - >MIR-2_class_C	non-specific	236732	8	363	5.10902e-24	101.648	PRK10662	PRK10662	 - 	cl21491
Q#127 - >MIR-2_class_C	non-specific	171868	23	253	1.90986e-09	59.0995	PRK13128	PRK13128	C	cl31632
Q#127 - >MIR-2_class_C	superfamily	171868	23	253	1.90986e-09	59.0995	cl31632	PRK13128 superfamily	C	 - 
Q#127 - >MIR-2_class_C	non-specific	179620	72	210	2.18992e-05	46.3218	PRK03642	PRK03642	NC	cl21491
Q#128 - >MIR-3_class_C	specific	236894	1	381	0	629.616	PRK11289	ampC	 - 	cl21491
Q#128 - >MIR-3_class_C	superfamily	451269	1	381	0	629.616	cl21491	Transpeptidase superfamily	 - 	 - 
Q#128 - >MIR-3_class_C	specific	395092	32	381	5.02023e-97	292.099	pfam00144	Beta-lactamase	 - 	cl21491
Q#128 - >MIR-3_class_C	specific	224594	2	379	6.23778e-59	195.984	COG1680	AmpC	 - 	cl43486
Q#128 - >MIR-3_class_C	superfamily	224594	2	379	6.23778e-59	195.984	cl43486	AmpC superfamily	 - 	 - 
Q#128 - >MIR-3_class_C	non-specific	236732	2	363	4.99846e-25	104.729	PRK10662	PRK10662	 - 	cl21491
Q#128 - >MIR-3_class_C	non-specific	171868	23	253	3.00319e-09	58.3291	PRK13128	PRK13128	C	cl31632
Q#128 - >MIR-3_class_C	superfamily	171868	23	253	3.00319e-09	58.3291	cl31632	PRK13128 superfamily	C	 - 
Q#128 - >MIR-3_class_C	non-specific	179620	2	210	1.47272e-05	46.707	PRK03642	PRK03642	C	cl21491
Q#129 - >MIR-4_class_C	specific	236894	1	367	0	609.2	PRK11289	ampC	 - 	cl21491
Q#129 - >MIR-4_class_C	superfamily	451269	1	367	0	609.2	cl21491	Transpeptidase superfamily	 - 	 - 
Q#129 - >MIR-4_class_C	specific	395092	27	367	3.44158e-95	286.707	pfam00144	Beta-lactamase	 - 	cl21491
