Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#142 - >OXA-176_class_D	non-specific	425939	47	269	1.79608e-29	112.895	pfam00905	Transpeptidase	 - 	cl21491
Q#142 - >OXA-176_class_D	superfamily	451269	47	269	1.79608e-29	112.895	cl21491	Transpeptidase superfamily	 - 	 - 
Q#142 - >OXA-176_class_D	non-specific	274573	76	154	1.48298e-07	52.1401	TIGR03423	pbp2_mrdA	NC	cl37268
Q#142 - >OXA-176_class_D	superfamily	274573	76	154	1.48298e-07	52.1401	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#143 - >OXA-177_class_D	non-specific	225322	43	274	2.18077e-65	204.522	COG2602	YbxI	 - 	cl43695
Q#143 - >OXA-177_class_D	superfamily	225322	43	274	2.18077e-65	204.522	cl43695	YbxI superfamily	 - 	 - 
Q#143 - >OXA-177_class_D	non-specific	425939	47	269	5.88782e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#143 - >OXA-177_class_D	superfamily	451269	47	269	5.88782e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#143 - >OXA-177_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#143 - >OXA-177_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#144 - >OXA-178_class_D	non-specific	225322	43	274	1.12177e-64	202.596	COG2602	YbxI	 - 	cl43695
Q#144 - >OXA-178_class_D	superfamily	225322	43	274	1.12177e-64	202.596	cl43695	YbxI superfamily	 - 	 - 
Q#144 - >OXA-178_class_D	non-specific	425939	47	269	4.78126e-29	111.739	pfam00905	Transpeptidase	 - 	cl21491
Q#144 - >OXA-178_class_D	superfamily	451269	47	269	4.78126e-29	111.739	cl21491	Transpeptidase superfamily	 - 	 - 
Q#144 - >OXA-178_class_D	non-specific	274573	76	154	8.21796e-08	52.9105	TIGR03423	pbp2_mrdA	NC	cl37268
Q#144 - >OXA-178_class_D	superfamily	274573	76	154	8.21796e-08	52.9105	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#145 - >OXA-179_class_D	non-specific	225322	43	274	3.7382e-64	201.44	COG2602	YbxI	 - 	cl43695
Q#145 - >OXA-179_class_D	superfamily	225322	43	274	3.7382e-64	201.44	cl43695	YbxI superfamily	 - 	 - 
Q#145 - >OXA-179_class_D	non-specific	425939	47	269	2.30641e-29	112.51	pfam00905	Transpeptidase	 - 	cl21491
Q#145 - >OXA-179_class_D	superfamily	451269	47	269	2.30641e-29	112.51	cl21491	Transpeptidase superfamily	 - 	 - 
Q#145 - >OXA-179_class_D	non-specific	274573	76	154	5.22777e-07	50.2141	TIGR03423	pbp2_mrdA	NC	cl37268
Q#145 - >OXA-179_class_D	superfamily	274573	76	154	5.22777e-07	50.2141	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#146 - >OXA-180_class_D	non-specific	225322	43	274	4.36622e-65	203.751	COG2602	YbxI	 - 	cl43695
Q#146 - >OXA-180_class_D	superfamily	225322	43	274	4.36622e-65	203.751	cl43695	YbxI superfamily	 - 	 - 
Q#146 - >OXA-180_class_D	non-specific	425939	47	269	1.47065e-28	110.199	pfam00905	Transpeptidase	 - 	cl21491
Q#146 - >OXA-180_class_D	superfamily	451269	47	269	1.47065e-28	110.199	cl21491	Transpeptidase superfamily	 - 	 - 
Q#146 - >OXA-180_class_D	non-specific	274573	76	154	3.17673e-07	50.9845	TIGR03423	pbp2_mrdA	NC	cl37268
Q#146 - >OXA-180_class_D	superfamily	274573	76	154	3.17673e-07	50.9845	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#147 - >OXA-181_class_D	non-specific	225322	41	265	1.04001e-81	245.738	COG2602	YbxI	 - 	cl43695
Q#147 - >OXA-181_class_D	superfamily	225322	41	265	1.04001e-81	245.738	cl43695	YbxI superfamily	 - 	 - 
Q#147 - >OXA-181_class_D	specific	425939	48	259	9.21107e-43	147.178	pfam00905	Transpeptidase	 - 	cl21491
Q#147 - >OXA-181_class_D	superfamily	451269	48	259	9.21107e-43	147.178	cl21491	Transpeptidase superfamily	 - 	 - 
Q#147 - >OXA-181_class_D	non-specific	274573	35	151	9.92784e-06	46.3621	TIGR03423	pbp2_mrdA	NC	cl37268
Q#147 - >OXA-181_class_D	superfamily	274573	35	151	9.92784e-06	46.3621	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#148 - >OXA-182_class_D	non-specific	225322	36	275	1.26103e-56	182.18	COG2602	YbxI	 - 	cl43695
Q#148 - >OXA-182_class_D	superfamily	225322	36	275	1.26103e-56	182.18	cl43695	YbxI superfamily	 - 	 - 
Q#148 - >OXA-182_class_D	non-specific	425939	77	270	3.50854e-35	127.918	pfam00905	Transpeptidase	 - 	cl21491
Q#148 - >OXA-182_class_D	superfamily	451269	77	270	3.50854e-35	127.918	cl21491	Transpeptidase superfamily	 - 	 - 
Q#148 - >OXA-182_class_D	non-specific	274573	77	155	4.44872e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#148 - >OXA-182_class_D	superfamily	274573	77	155	4.44872e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#149 - >OXA-183_class_D	non-specific	225322	13	264	8.45449e-72	220.7	COG2602	YbxI	 - 	cl43695
Q#149 - >OXA-183_class_D	superfamily	225322	13	264	8.45449e-72	220.7	cl43695	YbxI superfamily	 - 	 - 
Q#149 - >OXA-183_class_D	non-specific	425939	59	240	7.0013e-28	108.273	pfam00905	Transpeptidase	 - 	cl21491
Q#149 - >OXA-183_class_D	superfamily	451269	59	240	7.0013e-28	108.273	cl21491	Transpeptidase superfamily	 - 	 - 
Q#149 - >OXA-183_class_D	non-specific	274573	63	144	1.47781e-05	45.9769	TIGR03423	pbp2_mrdA	NC	cl37268
Q#149 - >OXA-183_class_D	superfamily	274573	63	144	1.47781e-05	45.9769	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#149 - >OXA-183_class_D	non-specific	236761	63	142	0.000118121	43.2186	PRK10795	PRK10795	NC	cl35950
Q#149 - >OXA-183_class_D	superfamily	236761	63	142	0.000118121	43.2186	cl35950	PRK10795 superfamily	NC	 - 
Q#150 - >OXA-192_class_D	non-specific	225322	40	268	2.62075e-89	265.383	COG2602	YbxI	 - 	cl43695
Q#150 - >OXA-192_class_D	superfamily	225322	40	268	2.62075e-89	265.383	cl43695	YbxI superfamily	 - 	 - 
Q#150 - >OXA-192_class_D	non-specific	425939	46	263	4.68692e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#150 - >OXA-192_class_D	superfamily	451269	46	263	4.68692e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#150 - >OXA-192_class_D	non-specific	433139	49	211	0.00515357	37.2375	pfam13354	Beta-lactamase2	 - 	cl21491
Q#151 - >OXA-194_class_D	non-specific	225322	43	274	1.50809e-65	204.907	COG2602	YbxI	 - 	cl43695
Q#151 - >OXA-194_class_D	superfamily	225322	43	274	1.50809e-65	204.907	cl43695	YbxI superfamily	 - 	 - 
Q#151 - >OXA-194_class_D	non-specific	425939	47	269	6.33091e-30	114.051	pfam00905	Transpeptidase	 - 	cl21491
Q#151 - >OXA-194_class_D	superfamily	451269	47	269	6.33091e-30	114.051	cl21491	Transpeptidase superfamily	 - 	 - 
Q#151 - >OXA-194_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#151 - >OXA-194_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#152 - >OXA-195_class_D	non-specific	225322	43	274	8.42992e-64	200.67	COG2602	YbxI	 - 	cl43695
Q#152 - >OXA-195_class_D	superfamily	225322	43	274	8.42992e-64	200.67	cl43695	YbxI superfamily	 - 	 - 
Q#152 - >OXA-195_class_D	non-specific	425939	47	269	3.1079e-28	109.428	pfam00905	Transpeptidase	 - 	cl21491
Q#152 - >OXA-195_class_D	superfamily	451269	47	269	3.1079e-28	109.428	cl21491	Transpeptidase superfamily	 - 	 - 
Q#152 - >OXA-195_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#152 - >OXA-195_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#153 - >OXA-196_class_D	non-specific	225322	43	274	6.12852e-66	206.063	COG2602	YbxI	 - 	cl43695
Q#153 - >OXA-196_class_D	superfamily	225322	43	274	6.12852e-66	206.063	cl43695	YbxI superfamily	 - 	 - 
Q#153 - >OXA-196_class_D	non-specific	425939	47	269	8.39051e-30	113.665	pfam00905	Transpeptidase	 - 	cl21491
Q#153 - >OXA-196_class_D	superfamily	451269	47	269	8.39051e-30	113.665	cl21491	Transpeptidase superfamily	 - 	 - 
Q#153 - >OXA-196_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#153 - >OXA-196_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#154 - >OXA-197_class_D	non-specific	225322	43	274	1.01745e-64	202.981	COG2602	YbxI	 - 	cl43695
Q#154 - >OXA-197_class_D	superfamily	225322	43	274	1.01745e-64	202.981	cl43695	YbxI superfamily	 - 	 - 
Q#154 - >OXA-197_class_D	non-specific	425939	47	269	1.71667e-30	115.591	pfam00905	Transpeptidase	 - 	cl21491
Q#154 - >OXA-197_class_D	superfamily	451269	47	269	1.71667e-30	115.591	cl21491	Transpeptidase superfamily	 - 	 - 
Q#154 - >OXA-197_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#154 - >OXA-197_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#155 - >OXA-198_class_D	non-specific	225322	6	261	9.10385e-81	243.427	COG2602	YbxI	 - 	cl43695
Q#155 - >OXA-198_class_D	superfamily	225322	6	261	9.10385e-81	243.427	cl43695	YbxI superfamily	 - 	 - 
Q#155 - >OXA-198_class_D	non-specific	425939	48	256	3.86344e-35	127.533	pfam00905	Transpeptidase	 - 	cl21491
Q#155 - >OXA-198_class_D	superfamily	451269	48	256	3.86344e-35	127.533	cl21491	Transpeptidase superfamily	 - 	 - 
Q#156 - >OXA-199_class_D	non-specific	225322	43	274	3.79199e-65	203.751	COG2602	YbxI	 - 	cl43695
Q#156 - >OXA-199_class_D	superfamily	225322	43	274	3.79199e-65	203.751	cl43695	YbxI superfamily	 - 	 - 
Q#156 - >OXA-199_class_D	non-specific	425939	47	269	9.50915e-30	113.665	pfam00905	Transpeptidase	 - 	cl21491
Q#156 - >OXA-199_class_D	superfamily	451269	47	269	9.50915e-30	113.665	cl21491	Transpeptidase superfamily	 - 	 - 
Q#156 - >OXA-199_class_D	non-specific	274573	76	154	2.29221e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#156 - >OXA-199_class_D	superfamily	274573	76	154	2.29221e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#157 - >OXA-200_class_D	non-specific	225322	43	274	3.41749e-67	209.144	COG2602	YbxI	 - 	cl43695
Q#157 - >OXA-200_class_D	superfamily	225322	43	274	3.41749e-67	209.144	cl43695	YbxI superfamily	 - 	 - 
Q#157 - >OXA-200_class_D	non-specific	425939	47	269	1.35551e-29	112.895	pfam00905	Transpeptidase	 - 	cl21491
Q#157 - >OXA-200_class_D	superfamily	451269	47	269	1.35551e-29	112.895	cl21491	Transpeptidase superfamily	 - 	 - 
Q#157 - >OXA-200_class_D	non-specific	274573	76	154	1.23676e-07	52.1401	TIGR03423	pbp2_mrdA	NC	cl37268
Q#157 - >OXA-200_class_D	superfamily	274573	76	154	1.23676e-07	52.1401	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#158 - >OXA-201_class_D	non-specific	225322	43	274	8.1905e-65	202.981	COG2602	YbxI	 - 	cl43695
Q#158 - >OXA-201_class_D	superfamily	225322	43	274	8.1905e-65	202.981	cl43695	YbxI superfamily	 - 	 - 
Q#158 - >OXA-201_class_D	non-specific	425939	47	269	2.96153e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#158 - >OXA-201_class_D	superfamily	451269	47	269	2.96153e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#158 - >OXA-201_class_D	non-specific	274573	76	154	2.01889e-07	51.7549	TIGR03423	pbp2_mrdA	NC	cl37268
Q#158 - >OXA-201_class_D	superfamily	274573	76	154	2.01889e-07	51.7549	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#159 - >OXA-202_class_D	non-specific	225322	43	274	1.60951e-65	204.907	COG2602	YbxI	 - 	cl43695
Q#159 - >OXA-202_class_D	superfamily	225322	43	274	1.60951e-65	204.907	cl43695	YbxI superfamily	 - 	 - 
Q#159 - >OXA-202_class_D	non-specific	425939	47	269	6.95415e-30	113.665	pfam00905	Transpeptidase	 - 	cl21491
Q#159 - >OXA-202_class_D	superfamily	451269	47	269	6.95415e-30	113.665	cl21491	Transpeptidase superfamily	 - 	 - 
Q#159 - >OXA-202_class_D	non-specific	274573	76	154	2.05585e-07	51.7549	TIGR03423	pbp2_mrdA	NC	cl37268
Q#159 - >OXA-202_class_D	superfamily	274573	76	154	2.05585e-07	51.7549	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#160 - >OXA-203_class_D	non-specific	225322	52	274	7.92829e-65	202.981	COG2602	YbxI	 - 	cl43695
Q#160 - >OXA-203_class_D	superfamily	225322	52	274	7.92829e-65	202.981	cl43695	YbxI superfamily	 - 	 - 
Q#160 - >OXA-203_class_D	non-specific	425939	50	269	2.09996e-29	112.51	pfam00905	Transpeptidase	 - 	cl21491
Q#160 - >OXA-203_class_D	superfamily	451269	50	269	2.09996e-29	112.51	cl21491	Transpeptidase superfamily	 - 	 - 
Q#160 - >OXA-203_class_D	non-specific	274573	76	154	1.17118e-07	52.5253	TIGR03423	pbp2_mrdA	NC	cl37268
Q#160 - >OXA-203_class_D	superfamily	274573	76	154	1.17118e-07	52.5253	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#161 - >OXA-204_class_D	non-specific	225322	41	265	1.22857e-82	248.049	COG2602	YbxI	 - 	cl43695
Q#161 - >OXA-204_class_D	superfamily	225322	41	265	1.22857e-82	248.049	cl43695	YbxI superfamily	 - 	 - 
Q#161 - >OXA-204_class_D	specific	425939	48	259	4.31807e-43	148.333	pfam00905	Transpeptidase	 - 	cl21491
Q#161 - >OXA-204_class_D	superfamily	451269	48	259	4.31807e-43	148.333	cl21491	Transpeptidase superfamily	 - 	 - 
Q#161 - >OXA-204_class_D	non-specific	274573	35	151	8.46754e-07	49.4437	TIGR03423	pbp2_mrdA	NC	cl37268
Q#161 - >OXA-204_class_D	superfamily	274573	35	151	8.46754e-07	49.4437	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#162 - >OXA-205_class_D	non-specific	225322	39	265	1.33176e-92	273.473	COG2602	YbxI	 - 	cl43695
Q#162 - >OXA-205_class_D	superfamily	225322	39	265	1.33176e-92	273.473	cl43695	YbxI superfamily	 - 	 - 
Q#162 - >OXA-205_class_D	specific	425939	42	257	1.73676e-48	162.2	pfam00905	Transpeptidase	 - 	cl21491
Q#162 - >OXA-205_class_D	superfamily	451269	42	257	1.73676e-48	162.2	cl21491	Transpeptidase superfamily	 - 	 - 
Q#162 - >OXA-205_class_D	non-specific	274573	68	147	9.94801e-05	43.2805	TIGR03423	pbp2_mrdA	NC	cl37268
Q#162 - >OXA-205_class_D	superfamily	274573	68	147	9.94801e-05	43.2805	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#163 - >OXA-206_class_D	non-specific	225322	43	274	3.11941e-65	204.137	COG2602	YbxI	 - 	cl43695
Q#163 - >OXA-206_class_D	superfamily	225322	43	274	3.11941e-65	204.137	cl43695	YbxI superfamily	 - 	 - 
Q#163 - >OXA-206_class_D	non-specific	425939	47	269	8.93236e-30	113.665	pfam00905	Transpeptidase	 - 	cl21491
Q#163 - >OXA-206_class_D	superfamily	451269	47	269	8.93236e-30	113.665	cl21491	Transpeptidase superfamily	 - 	 - 
Q#163 - >OXA-206_class_D	non-specific	274573	76	154	6.852e-08	52.9105	TIGR03423	pbp2_mrdA	NC	cl37268
Q#163 - >OXA-206_class_D	superfamily	274573	76	154	6.852e-08	52.9105	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#164 - >OXA-207_class_D	non-specific	225322	50	275	6.88401e-57	182.951	COG2602	YbxI	 - 	cl43695
Q#164 - >OXA-207_class_D	superfamily	225322	50	275	6.88401e-57	182.951	cl43695	YbxI superfamily	 - 	 - 
Q#164 - >OXA-207_class_D	non-specific	425939	58	270	3.50854e-35	127.918	pfam00905	Transpeptidase	 - 	cl21491
Q#164 - >OXA-207_class_D	superfamily	451269	58	270	3.50854e-35	127.918	cl21491	Transpeptidase superfamily	 - 	 - 
Q#164 - >OXA-207_class_D	non-specific	274573	77	159	6.73054e-06	47.1325	TIGR03423	pbp2_mrdA	NC	cl37268
Q#164 - >OXA-207_class_D	superfamily	274573	77	159	6.73054e-06	47.1325	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#165 - >OXA-208_class_D	non-specific	225322	52	274	1.42846e-65	204.907	COG2602	YbxI	 - 	cl43695
Q#165 - >OXA-208_class_D	superfamily	225322	52	274	1.42846e-65	204.907	cl43695	YbxI superfamily	 - 	 - 
Q#165 - >OXA-208_class_D	non-specific	425939	47	269	2.72474e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#165 - >OXA-208_class_D	superfamily	451269	47	269	2.72474e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#165 - >OXA-208_class_D	non-specific	274573	76	154	6.15273e-07	50.2141	TIGR03423	pbp2_mrdA	NC	cl37268
Q#165 - >OXA-208_class_D	superfamily	274573	76	154	6.15273e-07	50.2141	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#166 - >OXA-209_class_D	non-specific	225322	45	270	1.11553e-66	207.989	COG2602	YbxI	 - 	cl43695
Q#166 - >OXA-209_class_D	superfamily	225322	45	270	1.11553e-66	207.989	cl43695	YbxI superfamily	 - 	 - 
Q#166 - >OXA-209_class_D	non-specific	425939	72	244	3.68552e-29	111.739	pfam00905	Transpeptidase	 - 	cl21491
Q#166 - >OXA-209_class_D	superfamily	451269	72	244	3.68552e-29	111.739	cl21491	Transpeptidase superfamily	 - 	 - 
Q#166 - >OXA-209_class_D	non-specific	274573	72	230	4.04302e-08	53.6809	TIGR03423	pbp2_mrdA	N	cl37268
Q#166 - >OXA-209_class_D	superfamily	274573	72	230	4.04302e-08	53.6809	cl37268	pbp2_mrdA superfamily	N	 - 
Q#166 - >OXA-209_class_D	non-specific	236761	72	148	0.00527083	37.8258	PRK10795	PRK10795	NC	cl35950
Q#166 - >OXA-209_class_D	superfamily	236761	72	148	0.00527083	37.8258	cl35950	PRK10795 superfamily	NC	 - 
Q#167 - >OXA-210_class_D	non-specific	225322	39	265	9.416e-94	276.939	COG2602	YbxI	 - 	cl43695
Q#167 - >OXA-210_class_D	superfamily	225322	39	265	9.416e-94	276.939	cl43695	YbxI superfamily	 - 	 - 
Q#167 - >OXA-210_class_D	specific	425939	42	257	1.13618e-50	167.978	pfam00905	Transpeptidase	 - 	cl21491
Q#167 - >OXA-210_class_D	superfamily	451269	42	257	1.13618e-50	167.978	cl21491	Transpeptidase superfamily	 - 	 - 
Q#167 - >OXA-210_class_D	non-specific	274573	68	147	3.70858e-05	44.8213	TIGR03423	pbp2_mrdA	NC	cl37268
Q#167 - >OXA-210_class_D	superfamily	274573	68	147	3.70858e-05	44.8213	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#168 - >OXA-211_class_D	non-specific	225322	49	274	1.65294e-68	212.611	COG2602	YbxI	 - 	cl43695
Q#168 - >OXA-211_class_D	superfamily	225322	49	274	1.65294e-68	212.611	cl43695	YbxI superfamily	 - 	 - 
Q#168 - >OXA-211_class_D	non-specific	425939	72	268	1.33592e-30	115.591	pfam00905	Transpeptidase	 - 	cl21491
Q#168 - >OXA-211_class_D	superfamily	451269	72	268	1.33592e-30	115.591	cl21491	Transpeptidase superfamily	 - 	 - 
Q#168 - >OXA-211_class_D	non-specific	274573	69	194	1.32689e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#168 - >OXA-211_class_D	superfamily	274573	69	194	1.32689e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#169 - >OXA-212_class_D	non-specific	225322	49	274	3.31173e-68	211.841	COG2602	YbxI	 - 	cl43695
Q#169 - >OXA-212_class_D	superfamily	225322	49	274	3.31173e-68	211.841	cl43695	YbxI superfamily	 - 	 - 
Q#169 - >OXA-212_class_D	non-specific	425939	72	268	4.0476e-29	111.739	pfam00905	Transpeptidase	 - 	cl21491
Q#169 - >OXA-212_class_D	superfamily	451269	72	268	4.0476e-29	111.739	cl21491	Transpeptidase superfamily	 - 	 - 
Q#169 - >OXA-212_class_D	non-specific	274573	69	202	7.24092e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#169 - >OXA-212_class_D	superfamily	274573	69	202	7.24092e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#170 - >OXA-213_class_D	non-specific	225322	20	273	4.89695e-64	201.055	COG2602	YbxI	 - 	cl43695
Q#170 - >OXA-213_class_D	superfamily	225322	20	273	4.89695e-64	201.055	cl43695	YbxI superfamily	 - 	 - 
Q#170 - >OXA-213_class_D	non-specific	225322	20	273	4.89695e-64	201.055	COG2602	YbxI	 - 	cl43695
Q#170 - >OXA-213_class_D	non-specific	425939	47	268	2.15272e-28	109.813	pfam00905	Transpeptidase	 - 	cl21491
Q#170 - >OXA-213_class_D	superfamily	451269	47	268	2.15272e-28	109.813	cl21491	Transpeptidase superfamily	 - 	 - 
Q#170 - >OXA-213_class_D	non-specific	425939	47	268	2.15272e-28	109.813	pfam00905	Transpeptidase	 - 	cl21491
Q#170 - >OXA-213_class_D	non-specific	274573	75	153	3.21806e-09	57.1477	TIGR03423	pbp2_mrdA	NC	cl37268
Q#170 - >OXA-213_class_D	superfamily	274573	75	153	3.21806e-09	57.1477	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#170 - >OXA-213_class_D	non-specific	274573	75	153	3.21806e-09	57.1477	TIGR03423	pbp2_mrdA	NC	cl37268
Q#171 - >OXA-214_class_D	non-specific	225322	20	273	4.89695e-64	201.055	COG2602	YbxI	 - 	cl43695
Q#171 - >OXA-214_class_D	superfamily	225322	20	273	4.89695e-64	201.055	cl43695	YbxI superfamily	 - 	 - 
Q#171 - >OXA-214_class_D	non-specific	225322	20	273	4.89695e-64	201.055	COG2602	YbxI	 - 	cl43695
Q#171 - >OXA-214_class_D	non-specific	425939	47	268	2.15272e-28	109.813	pfam00905	Transpeptidase	 - 	cl21491
Q#171 - >OXA-214_class_D	superfamily	451269	47	268	2.15272e-28	109.813	cl21491	Transpeptidase superfamily	 - 	 - 
Q#171 - >OXA-214_class_D	non-specific	425939	47	268	2.15272e-28	109.813	pfam00905	Transpeptidase	 - 	cl21491
Q#171 - >OXA-214_class_D	non-specific	274573	75	153	3.21806e-09	57.1477	TIGR03423	pbp2_mrdA	NC	cl37268
Q#171 - >OXA-214_class_D	superfamily	274573	75	153	3.21806e-09	57.1477	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#171 - >OXA-214_class_D	non-specific	274573	75	153	3.21806e-09	57.1477	TIGR03423	pbp2_mrdA	NC	cl37268
Q#172 - >OXA-215_class_D	non-specific	225322	24	275	3.95054e-64	201.44	COG2602	YbxI	 - 	cl43695
Q#172 - >OXA-215_class_D	superfamily	225322	24	275	3.95054e-64	201.44	cl43695	YbxI superfamily	 - 	 - 
Q#172 - >OXA-215_class_D	non-specific	425939	48	269	1.41365e-33	123.681	pfam00905	Transpeptidase	 - 	cl21491
Q#172 - >OXA-215_class_D	superfamily	451269	48	269	1.41365e-33	123.681	cl21491	Transpeptidase superfamily	 - 	 - 
Q#172 - >OXA-215_class_D	non-specific	274573	59	229	3.24116e-09	57.1477	TIGR03423	pbp2_mrdA	N	cl37268
Q#172 - >OXA-215_class_D	superfamily	274573	59	229	3.24116e-09	57.1477	cl37268	pbp2_mrdA superfamily	N	 - 
Q#173 - >OXA-216_class_D	non-specific	225322	43	274	3.75108e-65	203.751	COG2602	YbxI	 - 	cl43695
Q#173 - >OXA-216_class_D	superfamily	225322	43	274	3.75108e-65	203.751	cl43695	YbxI superfamily	 - 	 - 
Q#173 - >OXA-216_class_D	non-specific	425939	47	269	1.56531e-28	110.199	pfam00905	Transpeptidase	 - 	cl21491
Q#173 - >OXA-216_class_D	superfamily	451269	47	269	1.56531e-28	110.199	cl21491	Transpeptidase superfamily	 - 	 - 
Q#173 - >OXA-216_class_D	non-specific	274573	76	154	3.17673e-07	50.9845	TIGR03423	pbp2_mrdA	NC	cl37268
Q#173 - >OXA-216_class_D	superfamily	274573	76	154	3.17673e-07	50.9845	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#174 - >OXA-217_class_D	non-specific	225322	43	274	1.19259e-63	200.285	COG2602	YbxI	 - 	cl43695
Q#174 - >OXA-217_class_D	superfamily	225322	43	274	1.19259e-63	200.285	cl43695	YbxI superfamily	 - 	 - 
Q#174 - >OXA-217_class_D	non-specific	425939	47	269	6.23156e-28	108.658	pfam00905	Transpeptidase	 - 	cl21491
Q#174 - >OXA-217_class_D	superfamily	451269	47	269	6.23156e-28	108.658	cl21491	Transpeptidase superfamily	 - 	 - 
Q#174 - >OXA-217_class_D	non-specific	274573	76	154	1.29141e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#174 - >OXA-217_class_D	superfamily	274573	76	154	1.29141e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#175 - >OXA-219_class_D	non-specific	225322	52	274	2.10411e-64	202.211	COG2602	YbxI	 - 	cl43695
Q#175 - >OXA-219_class_D	superfamily	225322	52	274	2.10411e-64	202.211	cl43695	YbxI superfamily	 - 	 - 
Q#175 - >OXA-219_class_D	non-specific	425939	50	269	1.58493e-29	112.895	pfam00905	Transpeptidase	 - 	cl21491
Q#175 - >OXA-219_class_D	superfamily	451269	50	269	1.58493e-29	112.895	cl21491	Transpeptidase superfamily	 - 	 - 
Q#175 - >OXA-219_class_D	non-specific	274573	76	154	8.5985e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#175 - >OXA-219_class_D	superfamily	274573	76	154	8.5985e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#176 - >OXA-223_class_D	non-specific	225322	52	274	7.3217e-64	200.67	COG2602	YbxI	 - 	cl43695
Q#176 - >OXA-223_class_D	superfamily	225322	52	274	7.3217e-64	200.67	cl43695	YbxI superfamily	 - 	 - 
Q#176 - >OXA-223_class_D	non-specific	425939	50	269	1.27142e-28	110.584	pfam00905	Transpeptidase	 - 	cl21491
Q#176 - >OXA-223_class_D	superfamily	451269	50	269	1.27142e-28	110.584	cl21491	Transpeptidase superfamily	 - 	 - 
Q#176 - >OXA-223_class_D	non-specific	274573	76	154	1.63326e-06	48.6733	TIGR03423	pbp2_mrdA	NC	cl37268
Q#176 - >OXA-223_class_D	superfamily	274573	76	154	1.63326e-06	48.6733	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#177 - >OXA-224_class_D	non-specific	225322	29	265	9.58903e-60	190.27	COG2602	YbxI	 - 	cl43695
